link,title,update,views,city,make,model,year,ban_type,colour,engine,ride,transmission,gear,is_new,price
https://turbo.az/autos/7626086-lexus-is-250,"Lexus IS 250, ",Yeniləndi: 18.09.2023,Baxışların sayı: 10208,Bakı,Lexus,IS 250,2014,Sedan,Gümüşü,2.5 L/204 a.g./Benzin,135 990 km,Avtomat,Arxa,Xeyr,24 000 USD
https://turbo.az/autos/7556805-honda-e-ns1,"Honda e:NS1, ",Yeniləndi: 26.09.2023,Baxışların sayı: 23130,Bakı,Honda,e:NS1,2022,Offroader / SUV,Ağ,0.0 L/204 a.g./Elektro,0 km,Avtomat,Ön,Bəli,25 900 USD
https://turbo.az/autos/7469153-jeep-grand-cherokee,"Jeep Grand Cherokee, ",Yeniləndi: 26.09.2023,Baxışların sayı: 12942,Bakı,Jeep,Grand Cherokee,2016,Offroader / SUV,Qara,3.6 L/286 a.g./Benzin,80 900 km,Avtomat,Tam,Xeyr,37 500 USD
https://turbo.az/autos/7768797-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 26.09.2023,Baxışların sayı: 89,Bakı,Hyundai,Santa Fe,2014,Offroader / SUV,Ağ,2.0 L/265 a.g./Benzin,83 000 km,Avtomat,Ön,Xeyr,31 800 AZN
https://turbo.az/autos/7677063-fiat-doblo,"Fiat Doblo, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2880,Bakı,Fiat,Doblo,2016,Furqon,Ağ,1.4 L/95 a.g./Benzin,24 800 km,Mexaniki,Ön,Xeyr,28 000 AZN
https://turbo.az/autos/7768795-kia-sorento,"Kia Sorento, ",Yeniləndi: 27.09.2023,Baxışların sayı: 147,Bakı,Kia,Sorento,2015,Offroader / SUV,Yaş Asfalt,2.0 L/186 a.g./Dizel,176 500 km,Avtomat,Ön,Xeyr,40 500 AZN
https://turbo.az/autos/7731921-toyota-camry,"Toyota Camry, ",Yeniləndi: 26.09.2023,Baxışların sayı: 864,Bakı,Toyota,Camry,2018,Sedan,Ağ,2.5 L/200 a.g./Benzin,65 000 km,Avtomat,Ön,Xeyr,27 500 USD
https://turbo.az/autos/7768798-lada-vaz-2107,"LADA (VAZ) 2107, ",Yeniləndi: 26.09.2023,Baxışların sayı: 349,Biləsuvar,LADA (VAZ),2107,2007,Sedan,Göy,1.6 L/75 a.g./Benzin,40 000 km,Mexaniki,Arxa,Xeyr,6 100 AZN
https://turbo.az/autos/7481959-mercedes-e-220,"Mercedes E 220, ",Yeniləndi: 26.09.2023,Baxışların sayı: 5436,Bakı,Mercedes,E 220,2014,Sedan,Qara,2.2 L/170 a.g./Dizel,167 000 km,Avtomat,Arxa,Xeyr,24 000 USD
https://turbo.az/autos/7768801-hyundai-venue,"Hyundai Venue, ",Yeniləndi: 26.09.2023,Baxışların sayı: 459,Bakı,Hyundai,Venue,2023,Offroader / SUV,Yaş Asfalt,1.6 L/123 a.g./Benzin,0 km,Avtomat,Ön,Bəli,36 500 AZN
https://turbo.az/autos/7760661-kia-sportage,"Kia Sportage, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1042,Bakı,Kia,Sportage,2014,Offroader / SUV,Qara,2.0 L/163 a.g./Benzin,148 500 km,Avtomat,Tam,Xeyr,25 800 AZN
https://turbo.az/autos/7751778-mercedes-e-220,"Mercedes E 220, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2218,Bakı,Mercedes,E 220,2016,Sedan,Ağ,2.0 L/194 a.g./Dizel,95 000 km,Avtomat,Arxa,Xeyr,37 500 USD
https://turbo.az/autos/7768186-lada-vaz-2106,"LADA (VAZ) 2106, ",Yeniləndi: 26.09.2023,Baxışların sayı: 523,Goranboy,LADA (VAZ),2106,1990,Sedan,Qəhvəyi,1.6 L/75 a.g./Benzin,99 999 km,Mexaniki,Arxa,Xeyr,3 800 AZN
https://turbo.az/autos/7768786-lada-vaz-niva,"LADA (VAZ) Niva, ",Yeniləndi: 26.09.2023,Baxışların sayı: 475,Bakı,LADA (VAZ),Niva,2013,Offroader / SUV,Boz,1.7 L/80 a.g./Benzin,68 585 km,Mexaniki,Tam,Xeyr,13 800 AZN
https://turbo.az/autos/7708154-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 7780,Bakı,Hyundai,Elantra,2022,Sedan,Ağ,1.6 L/132 a.g./Benzin,37 200 km,Avtomat,Ön,Xeyr,36 500 AZN
https://turbo.az/autos/7768803-opel-vectra,"Opel Vectra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 665,Bakı,Opel,Vectra,1996,Sedan,Yaşıl,2.0 L/136 a.g./Benzin,195 000 km,Avtomat,Ön,Xeyr,3 900 AZN
https://turbo.az/autos/7716343-bmw-x5,"BMW X5, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3499,Bakı,BMW,X5,2015,Offroader / SUV,Ağ,3.0 L/306 a.g./Benzin,140 000 km,Avtomat,Tam,Xeyr,41 500 USD
https://turbo.az/autos/7720039-mercedes-c-250,"Mercedes C 250, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2283,Bakı,Mercedes,C 250,2013,Sedan,Yaş Asfalt,1.8 L/204 a.g./Benzin,106 000 km,Avtomat,Arxa,Xeyr,25 700 AZN
https://turbo.az/autos/7760237-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 26.09.2023,Baxışların sayı: 174,Sumqayıt,Hyundai,Santa Fe,2014,Offroader / SUV,Gümüşü,2.0 L/184 a.g./Dizel,155 620 km,Avtomat,Ön,Xeyr,31 900 AZN
https://turbo.az/autos/7768787-chevrolet-aveo,"Chevrolet Aveo, ",Yeniləndi: 26.09.2023,Baxışların sayı: 206,Bakı,Chevrolet,Aveo,2016,Sedan,Tünd qırmızı,1.6 L/115 a.g./Benzin,119 468 km,Avtomat,Ön,Xeyr,17 800 AZN
https://turbo.az/autos/7768782-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 163,Bakı,Hyundai,Elantra,2015,Sedan,Göy,1.8 L/150 a.g./Benzin,83 000 km,Avtomat,Ön,Xeyr,24 000 AZN
https://turbo.az/autos/7768789-bmw-528,"BMW 528, ",Yeniləndi: 26.09.2023,Baxışların sayı: 428,Gəncə,BMW,528,1999,Sedan,Qara,2.8 L/193 a.g./Benzin,399 000 km,Avtomat,Arxa,Xeyr,12 200 AZN
https://turbo.az/autos/7755316-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3857,Bakı,Hyundai,Sonata,2007,Sedan,Ağ,2.0 L/131 a.g./Benzin,260 000 km,Avtomat,Ön,Xeyr,13 500 AZN
https://turbo.az/autos/7768790-toyota-camry,"Toyota Camry, ",Yeniləndi: 26.09.2023,Baxışların sayı: 139,Bakı,Toyota,Camry,2019,Sedan,Qara,2.5 L/181 a.g./Benzin,89 000 km,Avtomat,Ön,Xeyr,37 900 USD
https://turbo.az/autos/7745285-mercedes-gl-500,"Mercedes GL 500, ",Yeniləndi: 26.09.2023,Baxışların sayı: 896,Bakı,Mercedes,GL 500,2014,Offroader / SUV,Ağ,4.7 L/435 a.g./Benzin,137 800 km,Avtomat,Tam,Xeyr,32 500 USD
https://turbo.az/autos/7768793-daewoo-espero,"Daewoo Espero, ",Yeniləndi: 26.09.2023,Baxışların sayı: 293,Sumqayıt,Daewoo,Espero,1999,Sedan,Yaşıl,2.0 L/105 a.g./Benzin,307 000 km,Mexaniki,Ön,Xeyr,4 500 AZN
https://turbo.az/autos/7764113-lexus-es-250,"Lexus ES 250, ",Yeniləndi: 26.09.2023,Baxışların sayı: 435,Bakı,Lexus,ES 250,2022,Sedan,Qara,2.5 L/184 a.g./Benzin,20 700 km,Avtomat,Ön,Xeyr,51 500 USD
https://turbo.az/autos/7702872-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 577,Bakı,Kia,Sorento,2013,Offroader / SUV,Yaş Asfalt,2.0 L/184 a.g./Dizel,91 000 km,Avtomat,Ön,Xeyr,35 000 AZN
https://turbo.az/autos/7734257-volkswagen-id-6,"Volkswagen ID.6, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2285,Bakı,Volkswagen,ID.6,2023,Offroader / SUV,Göy,0.0 L/204 a.g./Elektro,0 km,Avtomat,Arxa,Bəli,39 900 USD
https://turbo.az/autos/7744380-mercedes-gle-350,"Mercedes GLE 350, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2263,Bakı,Mercedes,GLE 350,2022,Offroader / SUV,Qara,2.0 L/333 a.g./Plug-in Hibrid,8 000 km,Avtomat,Tam,Xeyr,101 000 USD
https://turbo.az/autos/7768723-lada-vaz-niva,"LADA (VAZ) Niva, ",Yeniləndi: 26.09.2023,Baxışların sayı: 530,Bakı,LADA (VAZ),Niva,1997,Offroader / SUV,Qırmızı,1.6 L/75 a.g./Benzin,25 000 km,Mexaniki,Tam,Xeyr,4 200 AZN
https://turbo.az/autos/7736963-lexus-lx-500d,"Lexus LX 500d, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1773,Bakı,Lexus,LX 500d,2022,Offroader / SUV,Qara,3.3 L/300 a.g./Dizel,13 200 km,Avtomat,Tam,Xeyr,139 500 USD
https://turbo.az/autos/7764067-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 356,Bakı,Hyundai,Sonata,2006,Sedan,Gümüşü,2.4 L/161 a.g./Benzin,278 000 km,Avtomat,Ön,Xeyr,13 800 AZN
https://turbo.az/autos/7681906-toyota-tundra,"Toyota Tundra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 7723,Bakı,Toyota,Tundra,2022,Pikap,Qara,3.4 L/389 a.g./Benzin,5 800 km,Avtomat,Arxa,Xeyr,89 500 USD
https://turbo.az/autos/7747104-hyundai-tucson,"Hyundai Tucson, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1399,Bakı,Hyundai,Tucson,2017,Offroader / SUV,Qara,2.0 L/150 a.g./Benzin,81 513 km,Avtomat,Ön,Xeyr,31 500 AZN
https://turbo.az/autos/7726038-honda-e-ns1,"Honda e:NS1, ",Yeniləndi: 26.09.2023,Baxışların sayı: 6141,Bakı,Honda,e:NS1,2023,Offroader / SUV,Ağ,0.0 L/204 a.g./Elektro,0 km,Avtomat,Ön,Bəli,23 900 USD
https://turbo.az/autos/7725587-toyota-land-cruiser,"Toyota Land Cruiser, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2704,Bakı,Toyota,Land Cruiser,2022,Offroader / SUV,Qara,3.3 L/309 a.g./Dizel,1 000 km,Avtomat,Tam,Xeyr,111 000 USD
https://turbo.az/autos/7756766-mercedes-c-230,"Mercedes C 230, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1659,Bakı,Mercedes,C 230,2000,Sedan,Qara,2.3 L/193 a.g./Benzin,227 000 km,Avtomat,Arxa,Xeyr,13 000 AZN
https://turbo.az/autos/7687205-toyota-prado,"Toyota Prado, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2264,Bakı,Toyota,Prado,2021,Offroader / SUV,Ağ,2.7 L/167 a.g./Benzin,3 200 km,Avtomat,Tam,Xeyr,51 900 USD
https://turbo.az/autos/7712778-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 5727,Bakı,Kia,Sorento,2013,Offroader / SUV,Ağ,2.0 L/184 a.g./Dizel,48 600 km,Avtomat,Ön,Xeyr,31 200 AZN
https://turbo.az/autos/7577698-toyota-bz4x,"Toyota bZ4X, ",Yeniləndi: 26.09.2023,Baxışların sayı: 21601,Bakı,Toyota,bZ4X,2023,Offroader / SUV,Boz,0.0 L/218 a.g./Elektro,0 km,Avtomat,Ön,Bəli,35 900 USD
https://turbo.az/autos/7745034-mercedes-a-170,"Mercedes A 170, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2770,Xırdalan,Mercedes,A 170,2004,Hetçbek,Göy,1.7 L/116 a.g./Benzin,198 000 km,Avtomat,Ön,Xeyr,8 900 AZN
https://turbo.az/autos/7556062-mercedes-c-240,"Mercedes C 240, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1009,Quba,Mercedes,C 240,2000,Sedan,Göy,2.4 L/170 a.g./Benzin,290 000 km,Avtomat,Arxa,Xeyr,11 000 AZN
https://turbo.az/autos/7742144-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3189,Xırdalan,Chevrolet,Cruze,2014,Sedan,Tünd qırmızı,1.4 L/141 a.g./Benzin,178 000 km,Avtomat,Ön,Xeyr,14 900 AZN
https://turbo.az/autos/7750984-ford-fusion,"Ford Fusion, ",Yeniləndi: 27.09.2023,Baxışların sayı: 1785,Sumqayıt,Ford,Fusion,2016,Sedan,Göy,1.5 L/181 a.g./Benzin,160 258 km,Avtomat,Ön,Xeyr,18 700 AZN
https://turbo.az/autos/7726402-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2832,Xırdalan,Hyundai,Sonata,2008,Sedan,Qara,2.4 L/161 a.g./Benzin,198 000 km,Avtomat,Ön,Xeyr,17 900 AZN
https://turbo.az/autos/7721314-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1142,Bakı,Kia,Sorento,2013,Offroader / SUV,Gümüşü,2.0 L/184 a.g./Dizel,76 000 km,Avtomat,Ön,Xeyr,31 900 AZN
https://turbo.az/autos/7738415-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2137,Xırdalan,Hyundai,Sonata,2013,Sedan,Göy,2.0 L/274 a.g./Benzin,100 000 km,Avtomat,Ön,Xeyr,22 800 AZN
https://turbo.az/autos/7713563-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 5500,Xırdalan,Hyundai,Sonata,2016,Sedan,Ağ,2.0 L/196 a.g./Hibrid,176 000 km,Avtomat,Ön,Xeyr,27 900 AZN
https://turbo.az/autos/7768779-opel-astra,"Opel Astra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 236,Bakı,Opel,Astra,2010,Hetçbek,Qara,1.3 L/90 a.g./Dizel,389 100 km,Mexaniki,Ön,Xeyr,11 900 AZN
https://turbo.az/autos/7764792-hyundai-i30,"Hyundai i30, ",Yeniləndi: 27.09.2023,Baxışların sayı: 1073,Sumqayıt,Hyundai,i30,2010,Universal,Bej,1.6 L/116 a.g./Dizel,167 212 km,Mexaniki,Ön,Xeyr,15 800 AZN
https://turbo.az/autos/7768781-lada-vaz-2106,"LADA (VAZ) 2106, ",Yeniləndi: 26.09.2023,Baxışların sayı: 243,Cəlilabad,LADA (VAZ),2106,1994,Sedan,Göy,1.5 L/65 a.g./Benzin,19 600 km,Mexaniki,Arxa,Xeyr,4 100 AZN
https://turbo.az/autos/7690470-hyundai-i30,"Hyundai i30, ",Yeniləndi: 26.09.2023,Baxışların sayı: 8571,Xırdalan,Hyundai,i30,2010,Universal,Gümüşü,1.6 L/116 a.g./Dizel,288 000 km,Mexaniki,Ön,Xeyr,13 900 AZN
https://turbo.az/autos/7687450-nissan-x-trail,"Nissan X-Trail, ",Yeniləndi: 26.09.2023,Baxışların sayı: 6575,Xırdalan,Nissan,X-Trail,2013,Offroader / SUV,Ağ,2.5 L/171 a.g./Benzin,99 000 km,Avtomat,Tam,Xeyr,26 800 AZN
https://turbo.az/autos/7676559-haval-jolion,"Haval Jolion, ",Yeniləndi: 26.09.2023,Baxışların sayı: 8724,Xırdalan,Haval,Jolion,2021,Offroader / SUV,Mavi,1.5 L/150 a.g./Benzin,79 000 km,Avtomat,Ön,Xeyr,36 900 AZN
https://turbo.az/autos/7677267-honda-cr-v,"Honda CR-V, ",Yeniləndi: 26.09.2023,Baxışların sayı: 6179,Xırdalan,Honda,CR-V,2008,Offroader / SUV,Yaşıl,2.4 L/170 a.g./Benzin,218 000 km,Avtomat,Tam,Xeyr,21 900 AZN
https://turbo.az/autos/7556598-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 12766,Xırdalan,Hyundai,Sonata,2011,Sedan,Yaş Asfalt,2.4 L/178 a.g./Benzin,204 000 km,Avtomat,Ön,Xeyr,21 900 AZN
https://turbo.az/autos/7546531-land-rover-rr-sport,"Land Rover RR Sport, ",Yeniləndi: 26.09.2023,Baxışların sayı: 18893,Xırdalan,Land Rover,RR Sport,2006,Offroader / SUV,Boz,2.7 L/190 a.g./Dizel,289 000 km,Avtomat,Tam,Xeyr,23 800 AZN
https://turbo.az/autos/7396530-lada-vaz-granta,"LADA (VAZ) Granta, ",Yeniləndi: 26.09.2023,Baxışların sayı: 31696,Xırdalan,LADA (VAZ),Granta,2021,Sedan,Qara,1.6 L/98 a.g./Benzin,119 000 km,Avtomat,Ön,Xeyr,16 900 AZN
https://turbo.az/autos/7725065-mercedes-c-220,"Mercedes C 220, ",Yeniləndi: 26.09.2023,Baxışların sayı: 8205,Bakı,Mercedes,C 220,1998,Universal,Gümüşü,2.2 L/125 a.g./Dizel,454 000 km,Avtomat,Arxa,Xeyr,11 500 AZN
https://turbo.az/autos/7768770-khazar-sd,"Khazar SD, ",Yeniləndi: 26.09.2023,Baxışların sayı: 218,Bakı,Khazar,SD,2019,Sedan,Ağ,1.7 L/113 a.g./Benzin,15 200 km,Mexaniki,Ön,Xeyr,13 800 AZN
https://turbo.az/autos/7737051-bmw-530,"BMW 530, ",Yeniləndi: 27.09.2023,Baxışların sayı: 3172,Sumqayıt,BMW,530,2007,Sedan,Yaş Asfalt,3.0 L/272 a.g./Benzin,284 123 km,Avtomat,Ön,Xeyr,18 300 AZN
https://turbo.az/autos/7719004-opel-astra,"Opel Astra, ",Yeniləndi: 27.09.2023,Baxışların sayı: 2674,Sumqayıt,Opel,Astra,2006,Hetçbek,Yaş Asfalt,1.4 L/90 a.g./Benzin,195 245 km,Mexaniki,Ön,Xeyr,11 900 AZN
https://turbo.az/autos/7737028-mercedes-e-350,"Mercedes E 350, ",Yeniləndi: 27.09.2023,Baxışların sayı: 3030,Sumqayıt,Mercedes,E 350,2005,Sedan,Mavi,3.5 L/272 a.g./Benzin,289 653 km,Avtomat,Arxa,Xeyr,15 300 AZN
https://turbo.az/autos/7726904-opel-astra,"Opel Astra, ",Yeniləndi: 27.09.2023,Baxışların sayı: 3602,Sumqayıt,Opel,Astra,2006,Hetçbek,Yaş Asfalt,1.3 L/90 a.g./Dizel,267 197 km,Mexaniki,Ön,Xeyr,10 800 AZN
https://turbo.az/autos/7755381-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1290,Bakı,Chevrolet,Cruze,2016,Sedan,Qəhvəyi,1.4 L/153 a.g./Benzin,143 500 km,Avtomat,Ön,Xeyr,15 700 AZN
https://turbo.az/autos/7740706-ford-fusion,"Ford Fusion, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1035,Bakı,Ford,Fusion,2015,Sedan,Ağ,1.5 L/181 a.g./Benzin,305 775 km,Avtomat,Ön,Xeyr,18 200 AZN
https://turbo.az/autos/7750575-bmw-328,"BMW 328, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2468,Bakı,BMW,328,2012,Sedan,Göy,2.0 L/245 a.g./Benzin,153 000 km,Avtomat,Arxa,Xeyr,29 500 AZN
https://turbo.az/autos/7752695-hyundai-i40,"Hyundai i40, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2635,Bakı,Hyundai,i40,2011,Universal,Yaş Asfalt,1.7 L/115 a.g./Dizel,203 000 km,Avtomat,Ön,Xeyr,23 000 AZN
https://turbo.az/autos/6015579-porsche-cayenne-s,"Porsche Cayenne S, ",Yeniləndi: 26.09.2023,Baxışların sayı: 27490,Bakı,Porsche,Cayenne S,2009,Offroader / SUV,Boz,4.8 L/385 a.g./Benzin,181 000 km,Avtomat,Tam,Xeyr,25 000 AZN
https://turbo.az/autos/7761671-mitsubishi-l200,"Mitsubishi L200, ",Yeniləndi: 26.09.2023,Baxışların sayı: 873,Xırdalan,Mitsubishi,L200,2014,Pikap,Gümüşü,2.5 L/178 a.g./Dizel,181 000 km,Mexaniki,Tam,Xeyr,31 900 AZN
https://turbo.az/autos/7768773-lada-vaz-2106,"LADA (VAZ) 2106, ",Yeniləndi: 26.09.2023,Baxışların sayı: 644,Bakı,LADA (VAZ),2106,2000,Sedan,Qızılı,1.5 L/65 a.g./Benzin,12 000 km,Mexaniki,Arxa,Xeyr,6 950 AZN
https://turbo.az/autos/7761255-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1484,Xırdalan,Kia,Sorento,2004,Offroader / SUV,Ağ,2.5 L/140 a.g./Dizel,218 000 km,Avtomat,Tam,Xeyr,16 800 AZN
https://turbo.az/autos/7768776-daewoo-nexia,"Daewoo Nexia, ",Yeniləndi: 26.09.2023,Baxışların sayı: 784,Gəncə,Daewoo,Nexia,2006,Sedan,Gümüşü,1.5 L/85 a.g./Benzin,175 000 km,Mexaniki,Ön,Xeyr,5 700 AZN
https://turbo.az/autos/7761221-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1229,Xırdalan,Hyundai,Santa Fe,2006,Offroader / SUV,Yaş Asfalt,2.2 L/197 a.g./Dizel,218 000 km,Avtomat,Tam,Xeyr,21 900 AZN
https://turbo.az/autos/7753220-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1059,Xırdalan,Chevrolet,Cruze,2013,Sedan,Qırmızı,1.4 L/140 a.g./Benzin,189 000 km,Avtomat,Ön,Xeyr,12 900 AZN
https://turbo.az/autos/7748371-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3996,Xırdalan,Hyundai,Sonata,2017,Sedan,Qara,2.0 L/274 a.g./Benzin,107 000 km,Avtomat,Ön,Xeyr,29 800 AZN
https://turbo.az/autos/7751021-mercedes-c-230,"Mercedes C 230, ",Yeniləndi: 27.09.2023,Baxışların sayı: 4246,Sumqayıt,Mercedes,C 230,1997,Sedan,Qara,2.3 L/150 a.g./Benzin,276 321 km,Avtomat,Arxa,Xeyr,11 400 AZN
https://turbo.az/autos/7746722-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1700,Xırdalan,Hyundai,Santa Fe,2010,Offroader / SUV,Gümüşü,2.0 L/184 a.g./Dizel,178 000 km,Avtomat,Ön,Xeyr,23 900 AZN
https://turbo.az/autos/7666367-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 27.09.2023,Baxışların sayı: 3107,Sumqayıt,Hyundai,Elantra,2013,Sedan,Göy,1.8 L/150 a.g./Benzin,226 918 km,Avtomat,Ön,Xeyr,20 500 AZN
https://turbo.az/autos/7745122-mitsubishi-l200,"Mitsubishi L200, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1706,Xırdalan,Mitsubishi,L200,2013,Pikap,Gümüşü,2.5 L/136 a.g./Dizel,185 000 km,Mexaniki,Tam,Xeyr,31 900 AZN
https://turbo.az/autos/7745058-mitsubishi-l200,"Mitsubishi L200, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2677,Xırdalan,Mitsubishi,L200,2008,Pikap,Gümüşü,2.5 L/136 a.g./Dizel,189 000 km,Mexaniki,Tam,Xeyr,22 900 AZN
https://turbo.az/autos/7768753-infiniti-fx45,"Infiniti FX45, ",Yeniləndi: 26.09.2023,Baxışların sayı: 351,Bakı,Infiniti,FX45,2003,Offroader / SUV,Narıncı,4.5 L/315 a.g./Benzin,142 000 km,Avtomat,Tam,Xeyr,15 500 AZN
https://turbo.az/autos/7768750-lada-vaz-2107,"LADA (VAZ) 2107, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1053,Bakı,LADA (VAZ),2107,2005,Sedan,Göy,1.6 L/75 a.g./Benzin,36 842 km,Mexaniki,Arxa,Xeyr,3 600 AZN
https://turbo.az/autos/7768754-opel-astra,"Opel Astra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 496,Sumqayıt,Opel,Astra,1997,Universal,Qəhvəyi,1.6 L/75 a.g./Benzin,351 248 km,Mexaniki,Ön,Xeyr,4 700 AZN
https://turbo.az/autos/7613005-toyota-land-cruiser,"Toyota Land Cruiser, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3078,Bakı,Toyota,Land Cruiser,2023,Offroader / SUV,Ağ,4.0 L/282 a.g./Benzin,0 km,Avtomat,Tam,Bəli,92 540 USD
https://turbo.az/autos/7768751-ford-fusion,"Ford Fusion, ",Yeniləndi: 26.09.2023,Baxışların sayı: 180,Bakı,Ford,Fusion,2020,Sedan,Qara,1.5 L/181 a.g./Benzin,59 900 km,Avtomat,Ön,Xeyr,25 000 AZN
https://turbo.az/autos/7454492-mercedes-e-220,"Mercedes E 220, ",Yeniləndi: 26.09.2023,Baxışların sayı: 21950,Bakı,Mercedes,E 220,2016,Sedan,Gümüşü,2.2 L/170 a.g./Dizel,224 816 km,Avtomat,Arxa,Xeyr,25 540 USD
https://turbo.az/autos/7768756-toyota-prius,"Toyota Prius, ",Yeniləndi: 26.09.2023,Baxışların sayı: 115,Bakı,Toyota,Prius,2007,Liftbek,Qırmızı,1.5 L/76 a.g./Hibrid,330 000 km,Avtomat,Ön,Xeyr,13 500 AZN
https://turbo.az/autos/7695071-land-rover-range-rover,"Land Rover Range Rover, ",Yeniləndi: 26.09.2023,Baxışların sayı: 6394,Bakı,Land Rover,Range Rover,2011,Offroader / SUV,Qara,5.0 L/510 a.g./Benzin,188 605 km,Avtomat,Tam,Xeyr,26 540 USD
https://turbo.az/autos/7768726-lada-vaz-21099,"LADA (VAZ) 21099, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1496,Bakı,LADA (VAZ),21099,2004,Sedan,Yaşıl,1.5 L/78 a.g./Benzin,186 000 km,Mexaniki,Ön,Xeyr,5 500 AZN
https://turbo.az/autos/7768758-kia-cerato,"Kia Cerato, ",Yeniləndi: 26.09.2023,Baxışların sayı: 420,Bakı,Kia,Cerato,2010,Sedan,Ağ,1.6 L/124 a.g./Benzin,256 000 km,Avtomat,Ön,Xeyr,16 300 AZN
https://turbo.az/autos/7278208-kia-seltos,"Kia Seltos, ",Yeniləndi: 26.09.2023,Baxışların sayı: 37228,Sumqayıt,Kia,Seltos,2023,Offroader / SUV,Ağ,2.0 L/149 a.g./Benzin,0 km,Avtomat,Ön,Bəli,51 400 AZN
https://turbo.az/autos/7768766-bmw-528,"BMW 528, ",Yeniləndi: 26.09.2023,Baxışların sayı: 87,Bakı,BMW,528,2012,Sedan,Ağ,2.0 L/245 a.g./Benzin,128 000 km,Avtomat,Arxa,Xeyr,20 700 USD
https://turbo.az/autos/7768752-kia-rio,"Kia Rio, ",Yeniləndi: 26.09.2023,Baxışların sayı: 459,Sumqayıt,Kia,Rio,2012,Sedan,Ağ,1.4 L/107 a.g./Benzin,133 000 km,Avtomat,Ön,Xeyr,17 200 AZN
https://turbo.az/autos/7768762-hyundai-accent,"Hyundai Accent, ",Yeniləndi: 26.09.2023,Baxışların sayı: 197,Bakı,Hyundai,Accent,2006,Sedan,Yaşıl,1.4 L/97 a.g./Benzin,308 000 km,Mexaniki,Ön,Xeyr,11 800 AZN
https://turbo.az/autos/7762237-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 573,Bakı,Hyundai,Sonata,2012,Sedan,Qırmızı,2.0 L/274 a.g./Benzin,210 824 km,Avtomat,Ön,Xeyr,21 600 AZN
