link,title,update,views,city,make,model,year,ban_type,colour,engine,ride,transmission,gear,is_new,price
https://turbo.az/autos/7769635-toyota-prado,"Toyota Prado, ",Yeniləndi: 26.09.2023,Baxışların sayı: 224,Ağcabədi,Toyota,Prado,2008,Offroader / SUV,Ağ,2.7 L/163 a.g./Benzin,265 000 km,Avtomat,Tam,Avtomat,33 800 AZN
https://turbo.az/autos/7612386-kia-k7,"Kia K7, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4678,Bakı,Kia,K7,2017,Sedan,Ağ,2.2 L/202 a.g./Dizel,163 000 km,Avtomat,Ön,Avtomat,25 900 USD
https://turbo.az/autos/6733817-gaz-c41r13,"GAZ C41R13, ",Yeniləndi: 26.09.2023,Baxışların sayı: 20879,Bakı,GAZ,C41R13,2022,Yük maşını,Ağ,4.4 L/170 a.g./Dizel,0 km,Mexaniki,Arxa,Mexaniki,88 000 AZN
https://turbo.az/autos/7490389-kia-cadenza,"Kia Cadenza, ",Yeniləndi: 26.09.2023,Baxışların sayı: 8444,Bakı,Kia,Cadenza,2013,Sedan,Yaş Asfalt,3.5 L/290 a.g./Benzin,157 000 km,Avtomat,Ön,Avtomat,28 900 AZN
https://turbo.az/autos/7769638-hyundai-i30,"Hyundai i30, ",Yeniləndi: 26.09.2023,Baxışların sayı: 161,Sumqayıt,Hyundai,i30,2009,Universal,Gümüşü,1.4 L/109 a.g./Benzin,230 600 km,Mexaniki,Ön,Mexaniki,14 900 AZN
https://turbo.az/autos/7769640-opel-astra,"Opel Astra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 237,Bakı,Opel,Astra,2009,Universal,Gümüşü,1.4 L/90 a.g./Benzin,212 000 km,Mexaniki,Ön,Mexaniki,14 500 AZN
https://turbo.az/autos/7412841-chevrolet-onix,"Chevrolet Onix, ",Yeniləndi: 26.09.2023,Baxışların sayı: 14458,Bakı,Chevrolet,Onix,2023,Sedan,Yaş Asfalt,1.2 L/132 a.g./Benzin,0 km,Avtomat,Ön,Avtomat,34 600 AZN
https://turbo.az/autos/7749484-opel-astra,"Opel Astra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 532,Bakı,Opel,Astra,2004,Hetçbek,Qızılı,1.4 L/90 a.g./Benzin,260 000 km,Mexaniki,Ön,Mexaniki,10 300 AZN
https://turbo.az/autos/7683946-kia-cerato,"Kia Cerato, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2277,Bakı,Kia,Cerato,2014,Sedan,Tünd qırmızı,1.6 L/132 a.g./Dizel,216 000 km,Avtomat,Ön,Avtomat,22 900 AZN
https://turbo.az/autos/7769642-lada-vaz-2107,"LADA (VAZ) 2107, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1009,Cəlilabad,LADA (VAZ),2107,2000,Sedan,Göy,1.6 L/75 a.g./Benzin,11 100 km,Mexaniki,Arxa,Mexaniki,3 400 AZN
https://turbo.az/autos/7720506-toyota-prado,"Toyota Prado, ",Yeniləndi: 26.09.2023,Baxışların sayı: 892,Bakı,Toyota,Prado,2014,Offroader / SUV,Qara,2.7 L/167 a.g./Benzin,140 000 km,Avtomat,Tam,Avtomat,31 500 USD
https://turbo.az/autos/7759505-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 560,Bakı,Kia,Sorento,2012,Offroader / SUV,Ağ,2.0 L/184 a.g./Dizel,168 000 km,Avtomat,Ön,Avtomat,29 000 AZN
https://turbo.az/autos/7653553-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 25739,Bakı,Kia,Sorento,2013,Offroader / SUV,Qara,2.0 L/184 a.g./Dizel,189 000 km,Avtomat,Ön,Avtomat,33 800 AZN
https://turbo.az/autos/7543550-mercedes-e-300,"Mercedes E 300, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3230,Bakı,Mercedes,E 300,2017,Sedan,Qara,2.0 L/245 a.g./Benzin,117 000 km,Avtomat,Arxa,Avtomat,39 900 USD
https://turbo.az/autos/7769648-mercedes-c-220,"Mercedes C 220, ",Yeniləndi: 26.09.2023,Baxışların sayı: 540,Qusar,Mercedes,C 220,1996,Sedan,Qara,2.2 L/150 a.g./Benzin,330 000 km,Avtomat,Arxa,Avtomat,9 000 AZN
https://turbo.az/autos/7720207-toyota-prado,"Toyota Prado, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1014,Bakı,Toyota,Prado,2010,Offroader / SUV,Ağ,2.7 L/163 a.g./Benzin,224 000 km,Avtomat,Tam,Avtomat,38 400 AZN
https://turbo.az/autos/7710958-renault-megane,"Renault Megane, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2367,Bakı,Renault,Megane,2009,Universal,Qara,1.5 L/110 a.g./Dizel,250 000 km,Mexaniki,Ön,Mexaniki,10 000 AZN
https://turbo.az/autos/7729673-bmw-x5,"BMW X5, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1234,Bakı,BMW,X5,2019,Offroader / SUV,Gümüşü,3.0 L/400 a.g./Dizel,57 000 km,Avtomat,Tam,Avtomat,73 900 USD
https://turbo.az/autos/7577995-toyota-camry,"Toyota Camry, ",Yeniləndi: 14.09.2023,Baxışların sayı: 4192,Bakı,Toyota,Camry,2022,Sedan,Ağ,2.5 L/218 a.g./Hibrid,0 km,Avtomat,Ön,Avtomat,44 500 USD
https://turbo.az/autos/7608383-bestune-t33,"Bestune T33, ",Yeniləndi: 26.09.2023,Baxışların sayı: 7713,Bakı,Bestune,T33,2021,Offroader / SUV,Ağ,1.6 L/114 a.g./Benzin,37 000 km,Avtomat,Arxa,Avtomat,29 900 AZN
https://turbo.az/autos/7732172-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2668,Bakı,Hyundai,Elantra,2014,Sedan,Gümüşü,1.6 L/132 a.g./Dizel,131 022 km,Avtomat,Ön,Avtomat,22 500 AZN
https://turbo.az/autos/7731065-bmw-m5,"BMW M5, ",Yeniləndi: 26.09.2023,Baxışların sayı: 15654,Bakı,BMW,M5,2013,Sedan,Göy,4.4 L/560 a.g./Benzin,70 000 km,Robotlaşdırılmış,Arxa,Robotlaşdırılmış,51 500 USD
https://turbo.az/autos/7683843-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 982,Bakı,Hyundai,Elantra,2019,Sedan,Göy,2.0 L/150 a.g./Benzin,67 000 km,Avtomat,Ön,Avtomat,28 900 AZN
https://turbo.az/autos/7717980-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1745,Bakı,Chevrolet,Cruze,2014,Sedan,Qara,1.4 L/141 a.g./Benzin,132 000 km,Avtomat,Ön,Avtomat,14 500 AZN
https://turbo.az/autos/7684283-mercedes-gls-450,"Mercedes GLS 450, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1574,Bakı,Mercedes,GLS 450,2019,Offroader / SUV,Qara,3.0 L/367 a.g./Benzin,44 000 km,Avtomat,Tam,Avtomat,95 777 USD
https://turbo.az/autos/7683767-land-rover-discovery,"Land Rover Discovery, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1329,Bakı,Land Rover,Discovery,2011,Offroader / SUV,Qara,5.0 L/375 a.g./Benzin,217 000 km,Avtomat,Tam,Avtomat,33 900 AZN
https://turbo.az/autos/7584270-toyota-camry,"Toyota Camry, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4075,Bakı,Toyota,Camry,2020,Sedan,Ağ,2.5 L/218 a.g./Hibrid,35 000 km,Avtomat,Ön,Avtomat,29 900 USD
https://turbo.az/autos/7769629-mercedes-c-240,"Mercedes C 240, ",Yeniləndi: 26.09.2023,Baxışların sayı: 373,Bakı,Mercedes,C 240,1999,Sedan,Göy,2.4 L/170 a.g./Benzin,290 000 km,Avtomat,Arxa,Avtomat,11 800 AZN
https://turbo.az/autos/7503360-land-rover-rr-evoque,"Land Rover RR Evoque, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2611,Bakı,Land Rover,RR Evoque,2018,Offroader / SUV,Ağ,2.0 L/240 a.g./Benzin,57 000 km,Avtomat,Tam,Avtomat,42 900 USD
https://turbo.az/autos/7335189-toyota-corolla,"Toyota Corolla, ",Yeniləndi: 26.09.2023,Baxışların sayı: 5676,Bakı,Toyota,Corolla,2022,Sedan,Ağ,1.8 L/98 a.g./Hibrid,0 km,Avtomat,Ön,Avtomat,23 900 USD
https://turbo.az/autos/7684259-mercedes-g-400,"Mercedes G 400, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4024,Bakı,Mercedes,G 400,2022,Offroader / SUV,Qara,3.0 L/330 a.g./Dizel,3 700 km,Avtomat,Tam,Avtomat,275 777 USD
https://turbo.az/autos/7762262-land-rover-discovery,"Land Rover Discovery, ",Yeniləndi: 26.09.2023,Baxışların sayı: 994,Bakı,Land Rover,Discovery,2019,Offroader / SUV,Qara,3.0 L/340 a.g./Benzin,67 000 km,Avtomat,Tam,Avtomat,40 000 USD
https://turbo.az/autos/7621463-volkswagen-jetta,"Volkswagen Jetta, ",Yeniləndi: 26.09.2023,Baxışların sayı: 14297,Bakı,Volkswagen,Jetta,2012,Sedan,Qara,1.4 L/150 a.g./Hibrid,155 000 km,Avtomat,Ön,Avtomat,16 500 AZN
https://turbo.az/autos/7589582-kia-carnival,"Kia Carnival, ",Yeniləndi: 26.09.2023,Baxışların sayı: 3586,Bakı,Kia,Carnival,2014,Minivan,Qara,2.2 L/194 a.g./Dizel,135 000 km,Avtomat,Ön,Avtomat,39 900 AZN
https://turbo.az/autos/7684241-audi-a8,"Audi A8, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4744,Bakı,Audi,A8,2021,Sedan,Qara,3.0 L/340 a.g./Benzin,88 000 km,Avtomat,Tam,Avtomat,74 777 USD
https://turbo.az/autos/7684251-mercedes-gls-63-amg,"Mercedes GLS 63 AMG, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4597,Bakı,Mercedes,GLS 63 AMG,2017,Offroader / SUV,Qara,5.5 L/585 a.g./Benzin,48 500 km,Avtomat,Tam,Avtomat,69 777 USD
https://turbo.az/autos/7603419-bmw-x6,"BMW X6, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4452,Bakı,BMW,X6,2019,Offroader / SUV,Göy,3.0 L/306 a.g./Benzin,44 000 km,Avtomat,Tam,Avtomat,87 900 USD
https://turbo.az/autos/7721076-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2397,Bakı,Chevrolet,Cruze,2014,Sedan,Ağ,1.4 L/141 a.g./Benzin,182 000 km,Avtomat,Ön,Avtomat,13 900 AZN
https://turbo.az/autos/7696262-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2056,Bakı,Hyundai,Santa Fe,2014,Offroader / SUV,Ağ,2.0 L/184 a.g./Dizel,125 000 km,Avtomat,Ön,Avtomat,35 800 AZN
https://turbo.az/autos/7769634-hyundai-accent,"Hyundai Accent, ",Yeniləndi: 26.09.2023,Baxışların sayı: 285,Bakı,Hyundai,Accent,2017,Sedan,Ağ,1.6 L/140 a.g./Benzin,107 000 km,Avtomat,Ön,Avtomat,19 800 AZN
https://turbo.az/autos/7750655-bmw-525,"BMW 525, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1711,Bakı,BMW,525,2001,Sedan,Qara,2.5 L/192 a.g./Benzin,221 300 km,Avtomat,Arxa,Avtomat,13 300 AZN
https://turbo.az/autos/7531471-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4960,Bakı,Hyundai,Santa Fe,2014,Offroader / SUV,Ağ,2.0 L/245 a.g./Benzin,105 000 km,Avtomat,Ön,Avtomat,30 900 AZN
https://turbo.az/autos/7769630-lada-vaz-niva,"LADA (VAZ) Niva, ",Yeniləndi: 26.09.2023,Baxışların sayı: 258,İsmayıllı,LADA (VAZ),Niva,2015,Offroader / SUV,Ağ,1.7 L/80 a.g./Benzin,174 000 km,Mexaniki,Tam,Mexaniki,11 000 AZN
https://turbo.az/autos/7723494-bmw-x5,"BMW X5, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1123,Bakı,BMW,X5,2019,Offroader / SUV,Ağ,3.0 L/340 a.g./Benzin,67 000 km,Avtomat,Tam,Avtomat,69 900 USD
https://turbo.az/autos/7402689-lexus-nx-200,"Lexus NX 200, ",Yeniləndi: 12.09.2023,Baxışların sayı: 18166,Bakı,Lexus,NX 200,2023,Offroader / SUV,Qara,2.0 L/150 a.g./Benzin,0 km,Avtomat,Ön,Avtomat,46 900 USD
https://turbo.az/autos/7674707-toyota-camry,"Toyota Camry, ",Yeniləndi: 17.09.2023,Baxışların sayı: 1773,Bakı,Toyota,Camry,2023,Sedan,Qara,2.5 L/218 a.g./Hibrid,0 km,Avtomat,Ön,Avtomat,39 600 USD
https://turbo.az/autos/7766621-opel-astra,"Opel Astra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 575,Bakı,Opel,Astra,2006,Hetçbek,Göy,1.4 L/90 a.g./Benzin,196 000 km,Mexaniki,Ön,Mexaniki,11 500 AZN
https://turbo.az/autos/7769613-bmw-x7,"BMW X7, ",Yeniləndi: 26.09.2023,Baxışların sayı: 213,Bakı,BMW,X7,2023,Offroader / SUV,Qara,3.0 L/340 a.g./Benzin,7 500 km,Avtomat,Tam,Avtomat,137 500 USD
https://turbo.az/autos/7465272-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 7019,Bakı,Kia,Sorento,2014,Offroader / SUV,Qara,3.3 L/300 a.g./Benzin,113 680 km,Avtomat,Tam,Avtomat,39 500 AZN
https://turbo.az/autos/7666986-land-rover-discovery,"Land Rover Discovery, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2748,Bakı,Land Rover,Discovery,2017,Offroader / SUV,Qara,3.0 L/340 a.g./Benzin,48 000 km,Avtomat,Tam,Avtomat,48 500 USD
https://turbo.az/autos/7758107-chevrolet-aveo,"Chevrolet Aveo, ",Yeniləndi: 26.09.2023,Baxışların sayı: 948,Bakı,Chevrolet,Aveo,2019,Sedan,Qırmızı,1.6 L/115 a.g./Benzin,21 000 km,Avtomat,Ön,Avtomat,23 500 AZN
https://turbo.az/autos/7746695-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 26.09.2023,Baxışların sayı: 741,Bakı,Hyundai,Santa Fe,2012,Offroader / SUV,Yaş Asfalt,2.0 L/184 a.g./Dizel,187 000 km,Avtomat,Ön,Avtomat,26 800 AZN
https://turbo.az/autos/7688377-bmw-328,"BMW 328, ",Yeniləndi: 26.09.2023,Baxışların sayı: 17467,Bakı,BMW,328,2015,Sedan,Qara,2.0 L/245 a.g./Benzin,123 919 km,Avtomat,Arxa,Avtomat,19 400 USD
https://turbo.az/autos/7667408-toyota-prado,"Toyota Prado, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1404,Bakı,Toyota,Prado,2012,Offroader / SUV,Ağ,2.7 L/163 a.g./Benzin,183 000 km,Avtomat,Tam,Avtomat,27 300 USD
https://turbo.az/autos/7769626-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 26.09.2023,Baxışların sayı: 532,Gəncə,Chevrolet,Cruze,2014,Sedan,Ağ,1.4 L/141 a.g./Benzin,257 000 km,Avtomat,Ön,Avtomat,15 300 AZN
https://turbo.az/autos/7765100-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1003,Bakı,Hyundai,Sonata,2009,Sedan,Ağ,2.4 L/174 a.g./Benzin,189 000 km,Avtomat,Ön,Avtomat,20 800 AZN
https://turbo.az/autos/7769623-chery-amulet-a15,"Chery Amulet (A15), ",Yeniləndi: 26.09.2023,Baxışların sayı: 323,Sumqayıt,Chery,Amulet (A15),2008,Sedan,Gümüşü,1.6 L/94 a.g./Benzin,254 155 km,Mexaniki,Ön,Mexaniki,4 400 AZN
https://turbo.az/autos/7769604-toyota-prado,"Toyota Prado, ",Yeniləndi: 26.09.2023,Baxışların sayı: 403,Bakı,Toyota,Prado,2010,Offroader / SUV,Ağ,2.7 L/163 a.g./Benzin,218 037 km,Avtomat,Tam,Avtomat,25 500 USD
https://turbo.az/autos/7769624-mercedes-208-d,"Mercedes 208 D, ",Yeniləndi: 26.09.2023,Baxışların sayı: 447,Bərdə,Mercedes,208 D,1995,Mikroavtobus,Ağ,2.5 L/75 a.g./Dizel,320 201 km,Mexaniki,Arxa,Mexaniki,12 300 AZN
https://turbo.az/autos/7705802-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4314,Bakı,Hyundai,Elantra,2015,Sedan,Yaş Asfalt,1.8 L/150 a.g./Benzin,180 000 km,Avtomat,Ön,Avtomat,23 500 AZN
https://turbo.az/autos/7686249-mercedes-e-220,"Mercedes E 220, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1701,Bakı,Mercedes,E 220,2007,Universal,Qara,2.2 L/170 a.g./Dizel,209 779 km,Avtomat,Arxa,Avtomat,22 800 AZN
https://turbo.az/autos/7769625-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 26.09.2023,Baxışların sayı: 164,Bakı,Chevrolet,Cruze,2014,Sedan,Qəhvəyi,1.4 L/141 a.g./Benzin,152 000 km,Avtomat,Ön,Avtomat,13 900 AZN
https://turbo.az/autos/7769598-kia-k5,"Kia K5, ",Yeniləndi: 26.09.2023,Baxışların sayı: 192,Bakı,Kia,K5,2018,Sedan,Yaş Asfalt,1.7 L/141 a.g./Dizel,150 000 km,Avtomat,Ön,Avtomat,32 500 AZN
https://turbo.az/autos/7663429-mercedes-e-240,"Mercedes E 240, ",Yeniləndi: 26.09.2023,Baxışların sayı: 12226,Bakı,Mercedes,E 240,2000,Sedan,Yaşıl,2.4 L/170 a.g./Benzin,386 000 km,Avtomat,Arxa,Avtomat,14 900 AZN
https://turbo.az/autos/7684341-mercedes-g-400,"Mercedes G 400, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4197,Bakı,Mercedes,G 400,2022,Offroader / SUV,Qara,2.9 L/330 a.g./Dizel,0 km,Avtomat,Tam,Avtomat,250 777 USD
https://turbo.az/autos/7691120-lada-vaz-priora,"LADA (VAZ) Priora, ",Yeniləndi: 26.09.2023,Baxışların sayı: 21518,Bakı,LADA (VAZ),Priora,2013,Sedan,Qara,1.6 L/98 a.g./Benzin,178 000 km,Mexaniki,Ön,Mexaniki,8 900 AZN
https://turbo.az/autos/7769540-kia-sorento,"Kia Sorento, ",Yeniləndi: 26.09.2023,Baxışların sayı: 176,Bakı,Kia,Sorento,2018,Offroader / SUV,Ağ,2.0 L/184 a.g./Dizel,126 241 km,Avtomat,Ön,Avtomat,45 800 AZN
https://turbo.az/autos/7751272-mercedes-e-220,"Mercedes E 220, ",Yeniləndi: 26.09.2023,Baxışların sayı: 978,Bakı,Mercedes,E 220,2006,Sedan,Qara,2.2 L/170 a.g./Dizel,274 000 km,Avtomat,Tam,Avtomat,21 100 AZN
https://turbo.az/autos/7715802-mercedes-maybach-gls-600-4matic,"Mercedes-Maybach GLS 600 4MATIC, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1604,Bakı,Mercedes-Maybach,GLS 600 4MATIC,2022,Offroader / SUV,Qara,4.0 L/557 a.g./Benzin,0 km,Avtomat,Tam,Avtomat,290 000 USD
https://turbo.az/autos/7769526-chevrolet-aveo,"Chevrolet Aveo, ",Yeniləndi: 26.09.2023,Baxışların sayı: 193,Bakı,Chevrolet,Aveo,2015,Sedan,Gümüşü,1.4 L/100 a.g./Benzin,182 000 km,Avtomat,Ön,Avtomat,12 900 AZN
https://turbo.az/autos/7769584-mercedes-atego-815,"Mercedes Atego 815, ",Yeniləndi: 26.09.2023,Baxışların sayı: 309,Tərtər,Mercedes,Atego 815,2005,Yük maşını,Qara,4.3 L/150 a.g./Dizel,606 000 km,Mexaniki,Arxa,Mexaniki,31 000 AZN
https://turbo.az/autos/7769589-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 149,Bakı,Hyundai,Sonata,2015,Sedan,Qara,2.0 L/245 a.g./Benzin,155 000 km,Avtomat,Ön,Avtomat,17 700 USD
https://turbo.az/autos/7654140-bmw-528,"BMW 528, ",Yeniləndi: 26.09.2023,Baxışların sayı: 2646,Bakı,BMW,528,2014,Sedan,Ağ,2.0 L/245 a.g./Benzin,118 000 km,Avtomat,Arxa,Avtomat,21 500 USD
https://turbo.az/autos/7690664-hyundai-grandeur,"Hyundai Grandeur, ",Yeniləndi: 26.09.2023,Baxışların sayı: 4482,Bakı,Hyundai,Grandeur,2008,Sedan,Qara,2.7 L/192 a.g./Benzin,265 000 km,Avtomat,Ön,Avtomat,16 200 AZN
https://turbo.az/autos/7769597-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 26.09.2023,Baxışların sayı: 175,Bakı,Chevrolet,Cruze,2013,Sedan,Göy,1.4 L/141 a.g./Benzin,198 000 km,Avtomat,Ön,Avtomat,15 464 AZN
https://turbo.az/autos/7733065-volkswagen-id-6,"Volkswagen ID.6, ",Yeniləndi: 26.09.2023,Baxışların sayı: 8528,Bakı,Volkswagen,ID.6,2022,Offroader / SUV,Ağ,0.0 L/204 a.g./Elektro,0 km,Avtomat,Arxa,Avtomat,33 900 USD
https://turbo.az/autos/7763386-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 26.09.2023,Baxışların sayı: 127,Bakı,Hyundai,Santa Fe,2013,Offroader / SUV,Yaş Asfalt,2.0 L/184 a.g./Dizel,185 000 km,Avtomat,Tam,Avtomat,32 200 AZN
https://turbo.az/autos/7749839-skoda-octavia,"Skoda Octavia, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1034,Bakı,Skoda,Octavia,2002,Liftbek,Gümüşü,2.0 L/116 a.g./Benzin,356 985 km,Avtomat,Ön,Avtomat,5 850 AZN
https://turbo.az/autos/7769600-nissan-tiida,"Nissan Tiida, ",Yeniləndi: 26.09.2023,Baxışların sayı: 774,Sumqayıt,Nissan,Tiida,2007,Sedan,Ağ,1.6 L/110 a.g./Benzin,234 651 km,Avtomat,Ön,Avtomat,8 900 AZN
https://turbo.az/autos/7767297-lexus-es-300h,"Lexus ES 300h, ",Yeniləndi: 26.09.2023,Baxışların sayı: 308,Lənkəran,Lexus,ES 300h,2022,Sedan,Qara,2.5 L/218 a.g./Hibrid,0 km,Avtomat,Ön,Avtomat,55 900 USD
https://turbo.az/autos/7717852-lada-vaz-2107,"LADA (VAZ) 2107, ",Yeniləndi: 26.09.2023,Baxışların sayı: 7505,Zaqatala,LADA (VAZ),2107,2011,Sedan,Ağ,1.6 L/75 a.g./Benzin,80 000 km,Mexaniki,Arxa,Mexaniki,10 200 AZN
https://turbo.az/autos/7769590-bmw-528,"BMW 528, ",Yeniləndi: 26.09.2023,Baxışların sayı: 192,Bakı,BMW,528,2016,Sedan,Ağ,2.0 L/245 a.g./Benzin,59 000 km,Avtomat,Arxa,Avtomat,23 400 USD
https://turbo.az/autos/7757469-bmw-530,"BMW 530, ",Yeniləndi: 26.09.2023,Baxışların sayı: 664,Bakı,BMW,530,2017,Sedan,Qara,2.0 L/249 a.g./Benzin,68 100 km,Avtomat,Arxa,Avtomat,38 800 USD
https://turbo.az/autos/7769612-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 26.09.2023,Baxışların sayı: 323,Bakı,Hyundai,Sonata,2006,Sedan,Qara,2.4 L/174 a.g./Benzin,260 000 km,Avtomat,Ön,Avtomat,13 500 AZN
https://turbo.az/autos/7756728-mercedes-s-350,"Mercedes S 350, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1163,Bakı,Mercedes,S 350,2008,Sedan,Qara,3.5 L/272 a.g./Benzin,202 000 km,Avtomat,Arxa,Avtomat,32 500 AZN
https://turbo.az/autos/7769611-mercedes-c-220,"Mercedes C 220, ",Yeniləndi: 26.09.2023,Baxışların sayı: 397,Xırdalan,Mercedes,C 220,2001,Sedan,Gümüşü,2.2 L/150 a.g./Dizel,432 600 km,Avtomat,Arxa,Avtomat,11 800 AZN
https://turbo.az/autos/7769601-lada-vaz-2109,"LADA (VAZ) 2109, ",Yeniləndi: 26.09.2023,Baxışların sayı: 689,Xaçmaz,LADA (VAZ),2109,1993,Hetçbek,Yaşıl,1.5 L/81 a.g./Benzin,125 000 km,Mexaniki,Ön,Mexaniki,3 000 AZN
https://turbo.az/autos/7767582-lada-vaz-2107,"LADA (VAZ) 2107, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1256,Bakı,LADA (VAZ),2107,2004,Sedan,Tünd qırmızı,1.6 L/75 a.g./Benzin,35 689 km,Mexaniki,Arxa,Mexaniki,3 900 AZN
https://turbo.az/autos/7769606-lada-vaz-2104,"LADA (VAZ) 2104, ",Yeniləndi: 26.09.2023,Baxışların sayı: 161,Bakı,LADA (VAZ),2104,2007,Universal,Qırmızı,1.6 L/75 a.g./Benzin,220 000 km,Mexaniki,Arxa,Mexaniki,7 300 AZN
https://turbo.az/autos/7769596-nissan-murano,"Nissan Murano, ",Yeniləndi: 26.09.2023,Baxışların sayı: 457,Sumqayıt,Nissan,Murano,2003,Offroader / SUV,Göy,3.5 L/248 a.g./Benzin,280 000 km,Avtomat,Tam,Avtomat,9 500 AZN
https://turbo.az/autos/7769609-lada-vaz-2106,"LADA (VAZ) 2106, ",Yeniləndi: 26.09.2023,Baxışların sayı: 298,Salyan,LADA (VAZ),2106,1988,Sedan,Bej,1.5 L/65 a.g./Benzin,29 000 km,Mexaniki,Arxa,Mexaniki,3 000 AZN
https://turbo.az/autos/7769610-mercedes-e-200,"Mercedes E 200, ",Yeniləndi: 26.09.2023,Baxışların sayı: 183,Bakı,Mercedes,E 200,2004,Sedan,Göy,1.8 L/163 a.g./Benzin,243 200 km,Avtomat,Arxa,Avtomat,16 800 AZN
https://turbo.az/autos/7769620-kia-ceed,"Kia Ceed, ",Yeniləndi: 26.09.2023,Baxışların sayı: 309,Bakı,Kia,Ceed,2008,Universal,Ağ,1.6 L/115 a.g./Dizel,185 000 km,Mexaniki,Ön,Mexaniki,19 000 AZN
https://turbo.az/autos/7590694-lexus-es-350,"Lexus ES 350, ",Yeniləndi: 22.09.2023,Baxışların sayı: 5763,Bakı,Lexus,ES 350,2012,Sedan,Ağ,3.5 L/249 a.g./Benzin,170 000 km,Avtomat,Ön,Avtomat,24 800 USD
https://turbo.az/autos/7714598-mercedes-gls-580,"Mercedes GLS 580, ",Yeniləndi: 07.09.2023,Baxışların sayı: 2469,Bakı,Mercedes,GLS 580,2019,Offroader / SUV,Qara,4.0 L/483 a.g./Benzin,29 000 km,Avtomat,Tam,Avtomat,125 000 USD
https://turbo.az/autos/7345204-toyota-camry,"Toyota Camry, ",Yeniləndi: 26.09.2023,Baxışların sayı: 11110,Bakı,Toyota,Camry,2019,Sedan,Qara,2.5 L/181 a.g./Benzin,23 800 km,Avtomat,Ön,Avtomat,34 800 USD
https://turbo.az/autos/7761829-kia-pride,"Kia Pride, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1141,Bakı,Kia,Pride,2010,Hetçbek,Boz,1.5 L/110 a.g./Dizel,185 000 km,Avtomat,Ön,Avtomat,14 300 AZN
https://turbo.az/autos/7736725-honda-cr-v,"Honda CR-V, ",Yeniləndi: 26.09.2023,Baxışların sayı: 1172,Bakı,Honda,CR-V,2012,Offroader / SUV,Bej,2.4 L/180 a.g./Benzin,190 000 km,Avtomat,Tam,Avtomat,29 400 AZN
