link,title,update,views,city,make,model,year,ban_type,colour,engine,ride,transmission,gear,is_new,price
https://turbo.az/autos/7829748-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2516,Bakı,Hyundai,Santa Fe,2016,Offroader / SUV,Qəhvəyi,2.0 L/184 a.g./Dizel,166 219 km,Avtomat,Ön,Xeyr,42 400 AZN
https://turbo.az/autos/7865159-bmw-328,"BMW 328, ",Yeniləndi: 08.11.2023,Baxışların sayı: 888,Bakı,BMW,328,2016,Sedan,Ağ,2.0 L/245 a.g./Benzin,85 000 km,Avtomat,Arxa,Xeyr,22 499 USD
https://turbo.az/autos/7744236-nissan-altima,"Nissan Altima, ",Yeniləndi: 08.11.2023,Baxışların sayı: 59,Bakı,Nissan,Altima,2020,Sedan,Qara,2.0 L/248 a.g./Benzin,41 000 km,Avtomat,Ön,Xeyr,26 800 USD
https://turbo.az/autos/7814995-mercedes-e-200,"Mercedes E 200, ",Yeniləndi: 07.11.2023,Baxışların sayı: 11630,Bakı,Mercedes,E 200,2021,Sedan,Ağ,1.6 L/160 a.g./Dizel,32 000 km,Avtomat,Arxa,Xeyr,49 900 USD
https://turbo.az/autos/7820683-hyundai-i40,"Hyundai i40, ",Yeniləndi: 08.11.2023,Baxışların sayı: 10698,Bakı,Hyundai,i40,2011,Universal,Gümüşü,1.7 L/136 a.g./Dizel,105 500 km,Avtomat,Ön,Xeyr,23 500 AZN
https://turbo.az/autos/7792730-bmw-750,"BMW 750, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2030,Bakı,BMW,750,2011,Sedan,Qara,4.4 L/407 a.g./Benzin,185 000 km,Avtomat,Arxa,Xeyr,22 000 USD
https://turbo.az/autos/7583147-vgv-u70-pro,"VGV U70 Pro, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1605,Bakı,VGV,U70 Pro,2023,Offroader / SUV,Ağ,1.5 L/156 a.g./Benzin,0 km,Avtomat,Ön,Bəli,38 000 AZN
https://turbo.az/autos/7731881-bmw-530e,"BMW 530e, ",Yeniləndi: 08.11.2023,Baxışların sayı: 5365,Bakı,BMW,530e,2021,Sedan,Yaş Asfalt,2.0 L/292 a.g./Plug-in Hibrid,5 000 km,Avtomat,Arxa,Xeyr,67 500 USD
https://turbo.az/autos/7803761-toyota-camry,"Toyota Camry, ",Yeniləndi: 08.11.2023,Baxışların sayı: 5772,Bakı,Toyota,Camry,2023,Sedan,Qara,2.5 L/218 a.g./Hibrid,0 km,Avtomat,Ön,Bəli,42 500 USD
https://turbo.az/autos/7684241-audi-a8,"Audi A8, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1165,Bakı,Audi,A8,2021,Sedan,Qara,3.0 L/340 a.g./Benzin,88 000 km,Avtomat,Tam,Xeyr,72 777 USD
https://turbo.az/autos/7807570-kia-sorento,"Kia Sorento, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3346,Bakı,Kia,Sorento,2018,Offroader / SUV,Yaş Asfalt,2.0 L/184 a.g./Dizel,40 000 km,Avtomat,Tam,Xeyr,44 500 AZN
https://turbo.az/autos/7879250-chevrolet-cruze,"Chevrolet Cruze, ",Yeniləndi: 08.11.2023,Baxışların sayı: 774,Sumqayıt,Chevrolet,Cruze,2012,Sedan,Tünd qırmızı,1.4 L/141 a.g./Benzin,180 000 km,Avtomat,Ön,Xeyr,13 900 AZN
https://turbo.az/autos/7886661-lada-vaz-2109,"LADA (VAZ) 2109, ",Yeniləndi: 08.11.2023,Baxışların sayı: 650,Bakı,LADA (VAZ),2109,1987,Hetçbek,Qırmızı,1.6 L/81 a.g./Benzin,365 000 km,Mexaniki,Ön,Xeyr,4 200 AZN
https://turbo.az/autos/7876288-mercedes-s-500,"Mercedes S 500, ",Yeniləndi: 08.11.2023,Baxışların sayı: 989,Bakı,Mercedes,S 500,2013,Sedan,Gümüşü,4.7 L/435 a.g./Benzin,72 000 km,Avtomat,Arxa,Xeyr,49 500 USD
https://turbo.az/autos/7765031-mercedes-sprinter-316,"Mercedes Sprinter 316, ",Yeniləndi: 08.11.2023,Baxışların sayı: 10221,Bakı,Mercedes,Sprinter 316,2015,Van,Ağ,2.2 L/163 a.g./Dizel,265 000 km,Mexaniki,Arxa,Xeyr,41 000 USD
https://turbo.az/autos/7804108-mercedes-e-200,"Mercedes E 200, ",Yeniləndi: 08.11.2023,Baxışların sayı: 80,Bakı,Mercedes,E 200,2020,Sedan,Boz,2.0 L/211 a.g./Hibrid,45 500 km,Avtomat,Arxa,Xeyr,52 800 USD
https://turbo.az/autos/7678264-lada-vaz-2107,"LADA (VAZ) 2107, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1417,Bakı,LADA (VAZ),2107,2007,Sedan,Ağ,1.6 L/75 a.g./Benzin,39 000 km,Mexaniki,Arxa,Xeyr,5 200 AZN
https://turbo.az/autos/7851489-chevrolet-niva,"Chevrolet Niva, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3527,Sumqayıt,Chevrolet,Niva,2008,Offroader / SUV,Gümüşü,1.7 L/80 a.g./Benzin,185 000 km,Mexaniki,Tam,Xeyr,8 900 AZN
https://turbo.az/autos/7860707-opel-astra,"Opel Astra, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1745,Bakı,Opel,Astra,2005,Universal,Gümüşü,1.3 L/90 a.g./Dizel,202 000 km,Mexaniki,Ön,Xeyr,12 500 AZN
https://turbo.az/autos/7804430-ford-fusion,"Ford Fusion, ",Yeniləndi: 08.11.2023,Baxışların sayı: 79,Bakı,Ford,Fusion,2018,Sedan,Boz,1.5 L/184 a.g./Benzin,66 900 km,Avtomat,Ön,Xeyr,23 500 AZN
https://turbo.az/autos/7862527-kia-sportage,"Kia Sportage, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1907,Sumqayıt,Kia,Sportage,2011,Offroader / SUV,Ağ,2.4 L/176 a.g./Benzin,170 000 km,Avtomat,Tam,Xeyr,25 900 AZN
https://turbo.az/autos/7804474-toyota-corolla,"Toyota Corolla, ",Yeniləndi: 08.11.2023,Baxışların sayı: 109,Bakı,Toyota,Corolla,2023,Sedan,Göy,1.8 L/98 a.g./Hibrid,0 km,Avtomat,Ön,Bəli,23 900 USD
https://turbo.az/autos/7877749-land-rover-range-rover,"Land Rover Range Rover, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1394,Mingəçevir,Land Rover,Range Rover,2018,Offroader / SUV,Qara,5.0 L/510 a.g./Benzin,60 000 km,Avtomat,Tam,Xeyr,125 000 USD
https://turbo.az/autos/7821775-lada-vaz-2106,"LADA (VAZ) 2106, ",Yeniləndi: 08.11.2023,Baxışların sayı: 5591,Lənkəran,LADA (VAZ),2106,2004,Sedan,Yaşıl,1.6 L/75 a.g./Benzin,222 222 km,Mexaniki,Arxa,Xeyr,5 500 AZN
https://turbo.az/autos/7886662-ford-transit,"Ford Transit, ",Yeniləndi: 08.11.2023,Baxışların sayı: 600,Bakı,Ford,Transit,1993,Furqon,Ağ,2.5 L/76 a.g./Dizel,350 423 km,Mexaniki,Arxa,Xeyr,4 900 AZN
https://turbo.az/autos/7886665-kia-optima,"Kia Optima, ",Yeniləndi: 08.11.2023,Baxışların sayı: 86,Bakı,Kia,Optima,2014,Sedan,Ağ,2.0 L/274 a.g./Benzin,106 215 km,Avtomat,Ön,Xeyr,27 000 AZN
https://turbo.az/autos/7797235-nissan-juke,"Nissan Juke, ",Yeniləndi: 08.11.2023,Baxışların sayı: 92,Bakı,Nissan,Juke,2015,Offroader / SUV,Ağ,1.6 L/117 a.g./Benzin,107 000 km,Avtomat,Ön,Xeyr,22 800 AZN
https://turbo.az/autos/7843765-hyundai-grand-santa-fe,"Hyundai Grand Santa Fe, ",Yeniləndi: 04.11.2023,Baxışların sayı: 1728,Bakı,Hyundai,Grand Santa Fe,2014,Offroader / SUV,Qara,3.3 L/249 a.g./Benzin,195 000 km,Avtomat,Tam,Xeyr,37 000 AZN
https://turbo.az/autos/7862494-kia-optima,"Kia Optima, ",Yeniləndi: 08.11.2023,Baxışların sayı: 4115,Bakı,Kia,Optima,2019,Sedan,Qara,2.0 L/274 a.g./Benzin,68 000 km,Avtomat,Ön,Xeyr,36 500 AZN
https://turbo.az/autos/7842600-toyota-camry,"Toyota Camry, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2402,Bakı,Toyota,Camry,2013,Sedan,Qara,2.5 L/181 a.g./Benzin,194 000 km,Avtomat,Ön,Xeyr,31 500 AZN
https://turbo.az/autos/7374523-faw-tiger-vn,"FAW Tiger VN, ",Yeniləndi: 08.11.2023,Baxışların sayı: 361,Bakı,FAW,Tiger VN,2023,Yük maşını,Ağ,2.3 L/118 a.g./Dizel,0 km,Mexaniki,Arxa,Bəli,36 500 AZN
https://turbo.az/autos/7720913-hyundai-tucson,"Hyundai Tucson, ",Yeniləndi: 08.11.2023,Baxışların sayı: 11232,Bakı,Hyundai,Tucson,2023,Offroader / SUV,Ağ,1.6 L/230 a.g./Hibrid,0 km,Avtomat,Ön,Bəli,56 900 AZN
https://turbo.az/autos/7848609-mercedes-x-250d,"Mercedes X 250D, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3863,Bakı,Mercedes,X 250D,2018,Pikap,Ağ,2.3 L/190 a.g./Dizel,170 000 km,Avtomat,Ön,Xeyr,43 500 USD
https://turbo.az/autos/7804249-hyundai-ix35,"Hyundai ix35, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1416,Bakı,Hyundai,ix35,2014,Offroader / SUV,Tünd qırmızı,2.0 L/150 a.g./Benzin,104 000 km,Avtomat,Tam,Xeyr,26 000 AZN
https://turbo.az/autos/7886648-jeep-grand-cherokee,"Jeep Grand Cherokee, ",Yeniləndi: 08.11.2023,Baxışların sayı: 100,Bakı,Jeep,Grand Cherokee,2012,Offroader / SUV,Qara,3.6 L/286 a.g./Benzin,178 000 km,Avtomat,Tam,Xeyr,32 500 AZN
https://turbo.az/autos/7785545-toyota-prado,"Toyota Prado, ",Yeniləndi: 08.11.2023,Baxışların sayı: 6409,Bakı,Toyota,Prado,2011,Offroader / SUV,Qara,4.0 L/282 a.g./Benzin,198 000 km,Avtomat,Tam,Xeyr,33 500 USD
https://turbo.az/autos/7788882-lexus-nx-200t,"Lexus NX 200t, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2979,Bakı,Lexus,NX 200t,2018,Offroader / SUV,Qara,2.0 L/238 a.g./Benzin,54 500 km,Avtomat,Tam,Xeyr,33 333 USD
https://turbo.az/autos/7867879-ford-explorer,"Ford Explorer, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1791,Sumqayıt,Ford,Explorer,2012,Offroader / SUV,Qara,2.0 L/240 a.g./Benzin,300 026 km,Avtomat,Tam,Xeyr,22 900 AZN
https://turbo.az/autos/7842573-nissan-note,"Nissan Note, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3422,Bakı,Nissan,Note,2015,Hetçbek,Ağ,1.2 L/98 a.g./Benzin,42 457 km,Avtomat,Ön,Xeyr,14 200 AZN
https://turbo.az/autos/7886647-nissan-tiida,"Nissan Tiida, ",Yeniləndi: 08.11.2023,Baxışların sayı: 103,Bakı,Nissan,Tiida,2007,Hetçbek,Qara,1.6 L/110 a.g./Benzin,124 000 km,Avtomat,Ön,Xeyr,14 300 AZN
https://turbo.az/autos/7886652-opel-vectra,"Opel Vectra, ",Yeniləndi: 08.11.2023,Baxışların sayı: 190,Bakı,Opel,Vectra,1998,Universal,Göy,2.0 L/136 a.g./Benzin,233 000 km,Avtomat,Ön,Xeyr,5 300 AZN
https://turbo.az/autos/7886642-hyundai-i40,"Hyundai i40, ",Yeniləndi: 08.11.2023,Baxışların sayı: 113,Bakı,Hyundai,i40,2014,Sedan,Ağ,2.0 L/178 a.g./Benzin,185 000 km,Avtomat,Ön,Xeyr,25 600 AZN
https://turbo.az/autos/7837592-toyota-land-cruiser,"Toyota Land Cruiser, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3133,Bakı,Toyota,Land Cruiser,2010,Offroader / SUV,Qara,4.5 L/300 a.g./Dizel,430 000 km,Avtomat,Tam,Xeyr,37 500 USD
https://turbo.az/autos/7812627-toyota-prado,"Toyota Prado, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3177,Şəki,Toyota,Prado,2008,Offroader / SUV,Qara,2.7 L/163 a.g./Benzin,184 000 km,Avtomat,Tam,Xeyr,34 500 AZN
https://turbo.az/autos/7605976-bmw-x2,"BMW X2, ",Yeniləndi: 08.11.2023,Baxışların sayı: 56,Bakı,BMW,X2,2020,Offroader / SUV,Ağ,2.0 L/231 a.g./Benzin,31 000 km,Avtomat,Ön,Xeyr,27 900 USD
https://turbo.az/autos/7861594-lada-vaz-2107,"LADA (VAZ) 2107, ",Yeniləndi: 08.11.2023,Baxışların sayı: 7534,Bakı,LADA (VAZ),2107,2011,Sedan,Qara,1.6 L/75 a.g./Benzin,78 523 km,Mexaniki,Arxa,Xeyr,7 200 AZN
https://turbo.az/autos/7877055-toyota-corolla,"Toyota Corolla, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1265,Bakı,Toyota,Corolla,2005,Hetçbek,Yaş Asfalt,1.4 L/90 a.g./Dizel,278 500 km,Mexaniki,Ön,Xeyr,13 200 AZN
https://turbo.az/autos/7886655-volkswagen-passat,"Volkswagen Passat, ",Yeniləndi: 08.11.2023,Baxışların sayı: 400,Sumqayıt,Volkswagen,Passat,2001,Sedan,Qara,1.8 L/150 a.g./Benzin,312 451 km,Avtomat,Ön,Xeyr,5 700 AZN
https://turbo.az/autos/7886660-mercedes-sprinter-316,"Mercedes Sprinter 316, ",Yeniləndi: 08.11.2023,Baxışların sayı: 169,Bakı,Mercedes,Sprinter 316,2018,Mikroavtobus,Yaş Asfalt,2.2 L/163 a.g./Dizel,80 000 km,Avtomat,Arxa,Xeyr,49 000 USD
https://turbo.az/autos/7836409-nissan-note,"Nissan Note, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2915,Bakı,Nissan,Note,2006,Hetçbek,Gümüşü,1.5 L/103 a.g./Dizel,218 000 km,Mexaniki,Ön,Xeyr,10 900 AZN
https://turbo.az/autos/7821467-nissan-note,"Nissan Note, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3721,Bakı,Nissan,Note,2014,Hetçbek,Qara,1.2 L/98 a.g./Benzin,69 150 km,Variator,Ön,Xeyr,14 900 AZN
https://turbo.az/autos/7863888-toyota-camry,"Toyota Camry, ",Yeniləndi: 08.11.2023,Baxışların sayı: 719,Lənkəran,Toyota,Camry,2023,Sedan,Ağ,2.5 L/218 a.g./Hibrid,0 km,Avtomat,Ön,Bəli,48 500 USD
https://turbo.az/autos/7863914-toyota-camry,"Toyota Camry, ",Yeniləndi: 08.11.2023,Baxışların sayı: 609,Lənkəran,Toyota,Camry,2023,Sedan,Qara,2.5 L/218 a.g./Hibrid,0 km,Avtomat,Ön,Bəli,48 500 USD
https://turbo.az/autos/7876303-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1225,Bakı,Hyundai,Santa Fe,2013,Offroader / SUV,Ağ,2.0 L/184 a.g./Dizel,161 000 km,Avtomat,Ön,Xeyr,29 500 AZN
https://turbo.az/autos/7819730-toyota-highlander,"Toyota Highlander, ",Yeniləndi: 08.11.2023,Baxışların sayı: 5517,Bakı,Toyota,Highlander,2009,Offroader / SUV,Qara,3.3 L/212 a.g./Hibrid,402 336 km,Avtomat,Tam,Xeyr,30 000 AZN
https://turbo.az/autos/6563368-chevrolet-nexia,"Chevrolet Nexia, ",Yeniləndi: 08.11.2023,Baxışların sayı: 145887,Bakı,Chevrolet,Nexia,2023,Sedan,Gümüşü,1.5 L/106 a.g./Benzin,0 km,Mexaniki,Ön,Bəli,23 000 AZN
https://turbo.az/autos/7778052-mercedes-e-220,"Mercedes E 220, ",Yeniləndi: 08.11.2023,Baxışların sayı: 9877,Bakı,Mercedes,E 220,2014,Sedan,Gümüşü,2.2 L/170 a.g./Dizel,225 000 km,Avtomat,Arxa,Xeyr,20 900 USD
https://turbo.az/autos/7529674-lada-vaz-niva,"LADA (VAZ) Niva, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1292,Bakı,LADA (VAZ),Niva,2023,Offroader / SUV,Qara,1.7 L/83 a.g./Benzin,0 km,Mexaniki,Tam,Bəli,22 800 AZN
https://turbo.az/autos/7866732-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 08.11.2023,Baxışların sayı: 5152,Bakı,Hyundai,Sonata,2018,Sedan,Qara,2.0 L/165 a.g./Benzin,99 500 km,Avtomat,Ön,Xeyr,29 700 AZN
https://turbo.az/autos/7786190-mitsubishi-outlander,"Mitsubishi Outlander, ",Yeniləndi: 08.11.2023,Baxışların sayı: 6329,Bakı,Mitsubishi,Outlander,2008,Offroader / SUV,Ağ,2.4 L/142 a.g./Benzin,114 000 km,Avtomat,Tam,Xeyr,16 500 AZN
https://turbo.az/autos/7030339-geely-emgrand,"Geely Emgrand, ",Yeniləndi: 08.11.2023,Baxışların sayı: 130802,Bakı,Geely,Emgrand,2023,Sedan,Göy,1.5 L/105 a.g./Benzin,0 km,Avtomat,Ön,Bəli,34 900 AZN
https://turbo.az/autos/7886633-opel-astra,"Opel Astra, ",Yeniləndi: 08.11.2023,Baxışların sayı: 207,Zaqatala,Opel,Astra,2005,Universal,Gümüşü,1.4 L/90 a.g./Benzin,250 000 km,Mexaniki,Ön,Xeyr,11 000 AZN
https://turbo.az/autos/7886634-mercedes-c-230,"Mercedes C 230, ",Yeniləndi: 08.11.2023,Baxışların sayı: 163,Bakı,Mercedes,C 230,1999,Sedan,Qara,2.3 L/193 a.g./Benzin,310 000 km,Avtomat,Arxa,Xeyr,14 700 AZN
https://turbo.az/autos/7831784-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3357,Bakı,Hyundai,Elantra,2015,Sedan,Tünd qırmızı,1.8 L/150 a.g./Benzin,112 000 km,Avtomat,Ön,Xeyr,19 900 AZN
https://turbo.az/autos/7830372-toyota-camry,"Toyota Camry, ",Yeniləndi: 08.11.2023,Baxışların sayı: 5082,Bakı,Toyota,Camry,2009,Sedan,Qara,2.4 L/167 a.g./Benzin,192 000 km,Avtomat,Ön,Xeyr,23 200 AZN
https://turbo.az/autos/7830675-bmw-428,"BMW 428, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1996,Bakı,BMW,428,2014,Kupe,Ağ,2.0 L/245 a.g./Benzin,151 000 km,Avtomat,Arxa,Xeyr,22 500 USD
https://turbo.az/autos/7886636-mercedes-vito-115,"Mercedes Vito 115, ",Yeniləndi: 08.11.2023,Baxışların sayı: 202,Sumqayıt,Mercedes,Vito 115,2009,Minivan,Gümüşü,2.2 L/150 a.g./Dizel,225 000 km,Avtomat,Arxa,Xeyr,21 500 AZN
https://turbo.az/autos/7783128-land-rover-rr-evoque,"Land Rover RR Evoque, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3229,Bakı,Land Rover,RR Evoque,2015,Offroader / SUV,Qara,2.0 L/240 a.g./Benzin,75 000 km,Avtomat,Ön,Xeyr,25 900 USD
https://turbo.az/autos/7867917-hyundai-sonata,"Hyundai Sonata, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3478,Bakı,Hyundai,Sonata,2012,Sedan,Ağ,2.0 L/165 a.g./Qaz,172 000 km,Avtomat,Ön,Xeyr,17 200 AZN
https://turbo.az/autos/7886637-mercedes-atego-815,"Mercedes Atego 815, ",Yeniləndi: 08.11.2023,Baxışların sayı: 147,Bakı,Mercedes,Atego 815,2004,Yük maşını,Bej,4.3 L/170 a.g./Dizel,255 000 km,Mexaniki,Arxa,Xeyr,39 300 AZN
https://turbo.az/autos/7861140-skoda-octavia,"Skoda Octavia, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1242,Bakı,Skoda,Octavia,2021,Liftbek,Qara,1.4 L/150 a.g./Benzin,50 000 km,Avtomat,Ön,Xeyr,28 800 AZN
https://turbo.az/autos/7820508-ford-transit,"Ford Transit, ",Yeniləndi: 08.11.2023,Baxışların sayı: 3211,Bakı,Ford,Transit,2008,Furqon,Ağ,2.2 L/125 a.g./Dizel,173 000 km,Mexaniki,Ön,Xeyr,20 700 AZN
https://turbo.az/autos/7870051-bmw-328,"BMW 328, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1213,Bakı,BMW,328,2015,Sedan,Göy,2.0 L/245 a.g./Benzin,85 000 km,Avtomat,Arxa,Xeyr,21 000 USD
https://turbo.az/autos/7886641-bmw-328,"BMW 328, ",Yeniləndi: 08.11.2023,Baxışların sayı: 318,Bakı,BMW,328,2012,Sedan,Boz,2.0 L/245 a.g./Benzin,202 000 km,Avtomat,Arxa,Xeyr,33 000 AZN
https://turbo.az/autos/7884606-chevrolet-malibu,"Chevrolet Malibu, ",Yeniləndi: 08.11.2023,Baxışların sayı: 364,Bakı,Chevrolet,Malibu,2017,Sedan,Qara,1.5 L/160 a.g./Benzin,192 586 km,Avtomat,Ön,Xeyr,19 000 AZN
https://turbo.az/autos/7766017-audi-a4,"Audi A4, ",Yeniləndi: 08.11.2023,Baxışların sayı: 8700,Bakı,Audi,A4,2016,Sedan,Yaş Asfalt,2.0 L/190 a.g./Benzin,90 000 km,Avtomat,Ön,Xeyr,37 800 AZN
https://turbo.az/autos/7886651-lada-vaz-2106,"LADA (VAZ) 2106, ",Yeniləndi: 08.11.2023,Baxışların sayı: 600,Zaqatala,LADA (VAZ),2106,1983,Sedan,Yaşıl,1.5 L/65 a.g./Benzin,10 000 km,Mexaniki,Arxa,Xeyr,2 500 AZN
https://turbo.az/autos/7886646-byd-f3,"BYD F3, ",Yeniləndi: 08.11.2023,Baxışların sayı: 153,Bakı,BYD,F3,2013,Sedan,Ağ,1.5 L/95 a.g./Benzin,387 956 km,Mexaniki,Ön,Xeyr,8 300 AZN
https://turbo.az/autos/7791109-hyundai-elantra,"Hyundai Elantra, ",Yeniləndi: 08.11.2023,Baxışların sayı: 18726,Bakı,Hyundai,Elantra,2016,Hetçbek,Gümüşü,2.0 L/150 a.g./Benzin,189 300 km,Avtomat,Ön,Xeyr,21 600 AZN
https://turbo.az/autos/7879828-toyota-corolla,"Toyota Corolla, ",Yeniləndi: 08.11.2023,Baxışların sayı: 925,Bakı,Toyota,Corolla,2014,Sedan,Ağ,1.6 L/124 a.g./Benzin,120 000 km,Avtomat,Ön,Xeyr,25 500 AZN
https://turbo.az/autos/7734938-toyota-prado,"Toyota Prado, ",Yeniləndi: 07.11.2023,Baxışların sayı: 6081,Bakı,Toyota,Prado,2008,Offroader / SUV,Qara,2.7 L/163 a.g./Benzin,175 000 km,Avtomat,Tam,Xeyr,21 300 USD
https://turbo.az/autos/7755211-lexus-lx-470,"Lexus LX 470, ",Yeniləndi: 08.11.2023,Baxışların sayı: 16910,Bakı,Lexus,LX 470,2007,Offroader / SUV,Qara,4.7 L/275 a.g./Benzin,215 000 km,Avtomat,Tam,Xeyr,20 000 AZN
https://turbo.az/autos/7810724-honda-insight,"Honda Insight, ",Yeniləndi: 08.11.2023,Baxışların sayı: 2876,Bakı,Honda,Insight,2009,Liftbek,Gümüşü,1.3 L/88 a.g./Hibrid,393 000 km,Avtomat,Ön,Xeyr,15 000 AZN
https://turbo.az/autos/7878715-lada-vaz-2114,"LADA (VAZ) 2114, ",Yeniləndi: 08.11.2023,Baxışların sayı: 6718,Bakı,LADA (VAZ),2114,2012,Hetçbek,Ağ,1.6 L/80 a.g./Benzin,198 774 km,Mexaniki,Ön,Xeyr,8 500 AZN
https://turbo.az/autos/7849066-lada-vaz-niva,"LADA (VAZ) Niva, ",Yeniləndi: 08.11.2023,Baxışların sayı: 5442,Bakı,LADA (VAZ),Niva,2018,Offroader / SUV,Qara,1.7 L/80 a.g./Benzin,80 000 km,Mexaniki,Tam,Xeyr,15 600 AZN
https://turbo.az/autos/6099173-baic-x7,"Baic X7, ",Yeniləndi: 16.10.2023,Baxışların sayı: 158409,Bakı,Baic,X7,2022,Offroader / SUV,Boz,1.5 L/188 a.g./Benzin,0 km,Avtomat,Ön,Bəli,49 900 AZN
https://turbo.az/autos/7850543-hyundai-i30,"Hyundai i30, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1283,Bakı,Hyundai,i30,2012,Hetçbek,Ağ,1.6 L/128 a.g./Dizel,201 000 km,Avtomat,Ön,Xeyr,20 900 AZN
https://turbo.az/autos/7886624-volkswagen-passat,"Volkswagen Passat, ",Yeniləndi: 08.11.2023,Baxışların sayı: 100,Bakı,Volkswagen,Passat,1999,Sedan,Ağ,2.0 L/120 a.g./Benzin,478 000 km,Mexaniki,Ön,Xeyr,5 500 AZN
https://turbo.az/autos/7886626-hyundai-santa-fe,"Hyundai Santa Fe, ",Yeniləndi: 08.11.2023,Baxışların sayı: 154,Bakı,Hyundai,Santa Fe,2008,Offroader / SUV,Gümüşü,2.0 L/184 a.g./Dizel,141 000 km,Avtomat,Ön,Xeyr,22 500 AZN
https://turbo.az/autos/7886588-hyundai-grandeur,"Hyundai Grandeur, ",Yeniləndi: 08.11.2023,Baxışların sayı: 112,Bakı,Hyundai,Grandeur,2015,Sedan,Qara,3.0 L/250 a.g./Benzin,162 500 km,Avtomat,Ön,Xeyr,35 500 AZN
https://turbo.az/autos/7836546-bmw-528,"BMW 528, ",Yeniləndi: 08.11.2023,Baxışların sayı: 251,Bakı,BMW,528,2012,Sedan,Ağ,2.0 L/245 a.g./Benzin,243 190 km,Avtomat,Arxa,Xeyr,30 000 AZN
https://turbo.az/autos/7208107-geely-atlas-pro,"Geely Atlas Pro, ",Yeniləndi: 08.11.2023,Baxışların sayı: 40899,Bakı,Geely,Atlas Pro,2023,Offroader / SUV,Ağ,1.5 L/190 a.g./Hibrid,0 km,Avtomat,Tam,Bəli,48 900 AZN
https://turbo.az/autos/7872527-opel-vectra,"Opel Vectra, ",Yeniləndi: 08.11.2023,Baxışların sayı: 961,Bakı,Opel,Vectra,1992,Sedan,Qızılı,2.0 L/115 a.g./Benzin,320 000 km,Avtomat,Ön,Xeyr,3 800 AZN
https://turbo.az/autos/7706133-hyundai-i30,"Hyundai i30, ",Yeniləndi: 08.11.2023,Baxışların sayı: 7945,Bakı,Hyundai,i30,2009,Hetçbek,Ağ,1.4 L/90 a.g./Benzin,184 000 km,Mexaniki,Ön,Xeyr,12 200 AZN
https://turbo.az/autos/7792109-mercedes-e-200,"Mercedes E 200, ",Yeniləndi: 08.11.2023,Baxışların sayı: 5362,Bakı,Mercedes,E 200,2022,Sedan,Qara,2.0 L/197 a.g./Benzin,21 000 km,Avtomat,Arxa,Xeyr,58 600 USD
https://turbo.az/autos/7867710-mercedes-c-300,"Mercedes C 300, ",Yeniləndi: 08.11.2023,Baxışların sayı: 1108,Bakı,Mercedes,C 300,2015,Sedan,Qara,2.0 L/245 a.g./Benzin,134 000 km,Avtomat,Ön,Xeyr,23 900 USD
https://turbo.az/autos/7886632-lada-vaz-oka,"LADA (VAZ) Oka, ",Yeniləndi: 08.11.2023,Baxışların sayı: 288,Bakı,LADA (VAZ),Oka,2004,Hetçbek,Mavi,0.8 L/35 a.g./Benzin,91 200 km,Mexaniki,Ön,Xeyr,3 200 AZN
https://turbo.az/autos/7881115-lada-vaz-2106,"LADA (VAZ) 2106, ",Yeniləndi: 08.11.2023,Baxışların sayı: 8182,Bakı,LADA (VAZ),2106,1985,Sedan,Ağ,1.6 L/75 a.g./Benzin,99 000 km,Mexaniki,Arxa,Xeyr,2 000 AZN
